      Step     Time          Energy          fmax
FIRE:    0 14:48:46    -1071.474243        0.785921
FIRE:    1 14:48:46    -1071.517212        0.670310
FIRE:    2 14:48:46    -1071.583374        0.509019
FIRE:    3 14:48:46    -1071.647217        0.323035
FIRE:    4 14:48:46    -1071.692627        0.157472
FIRE:    5 14:48:46    -1071.716431        0.148082
FIRE:    6 14:48:46    -1071.724365        0.186607
FIRE:    7 14:48:46    -1071.725220        0.181996
FIRE:    8 14:48:46    -1071.726929        0.172864
FIRE:    9 14:48:46    -1071.729248        0.159407
FIRE:   10 14:48:46    -1071.732178        0.141926
FIRE:   11 14:48:46    -1071.735474        0.120847
FIRE:   12 14:48:46    -1071.738770        0.096731
FIRE:   13 14:48:46    -1071.741943        0.070309
FIRE:   14 14:48:46    -1071.745117        0.051101
FIRE:   15 14:48:47    -1071.748047        0.037974
FIRE:   16 14:48:47    -1071.750244        0.031408
FIRE:   17 14:48:47    -1071.751465        0.060217
FIRE:   18 14:48:47    -1071.751953        0.080755
FIRE:   19 14:48:47    -1071.752075        0.079372
FIRE:   20 14:48:47    -1071.752197        0.076641
FIRE:   21 14:48:47    -1071.752441        0.072617
FIRE:   22 14:48:47    -1071.752686        0.067392
FIRE:   23 14:48:47    -1071.752930        0.061091
FIRE:   24 14:48:47    -1071.753174        0.053857
FIRE:   25 14:48:47    -1071.753540        0.045876
FIRE:   26 14:48:47    -1071.753906        0.036421
FIRE:   27 14:48:47    -1071.754150        0.026448
FIRE:   28 14:48:47    -1071.754395        0.019437
FIRE:   29 14:48:47    -1071.754761        0.012161
FIRE:   30 14:48:47    -1071.755005        0.011684
FIRE:   31 14:48:47    -1071.755127        0.019207
FIRE:   32 14:48:47    -1071.755249        0.024528
FIRE:   33 14:48:47    -1071.755127        0.025504
FIRE:   34 14:48:47    -1071.755371        0.021991
FIRE:   35 14:48:47    -1071.755371        0.018157
FIRE:   36 14:48:47    -1071.755371        0.015436
FIRE:   37 14:48:47    -1071.755371        0.015157
FIRE:   38 14:48:47    -1071.755371        0.014604
FIRE:   39 14:48:47    -1071.755493        0.013787
FIRE:   40 14:48:47    -1071.755493        0.012722
FIRE:   41 14:48:47    -1071.755493        0.011425
FIRE:   42 14:48:47    -1071.755615        0.009925
FIRE:   43 14:48:47    -1071.755615        0.008248
FIRE:   44 14:48:47    -1071.755615        0.006238
FIRE:   45 14:48:47    -1071.755615        0.003911
FIRE:   46 14:48:47    -1071.755615        0.002942
FIRE:   47 14:48:47    -1071.755615        0.003759
FIRE:   48 14:48:48    -1071.755615        0.004019
FIRE:   49 14:48:48    -1071.755615        0.003943
FIRE:   50 14:48:48    -1071.755615        0.003795
FIRE:   51 14:48:48    -1071.755615        0.003577
FIRE:   52 14:48:48    -1071.755615        0.003292
FIRE:   53 14:48:48    -1071.755615        0.002949
FIRE:   54 14:48:48    -1071.755737        0.002554
FIRE:   55 14:48:48    -1071.755615        0.002119
FIRE:   56 14:48:48    -1071.755615        0.001972
FIRE:   57 14:48:48    -1071.755615        0.001981
FIRE:   58 14:48:48    -1071.755615        0.001988
FIRE:   59 14:48:48    -1071.755615        0.001990
FIRE:   60 14:48:48    -1071.755615        0.001984
FIRE:   61 14:48:48    -1071.755615        0.001983
FIRE:   62 14:48:48    -1071.755615        0.001981
FIRE:   63 14:48:48    -1071.755615        0.001978
FIRE:   64 14:48:48    -1071.755615        0.001974
FIRE:   65 14:48:48    -1071.755615        0.001970
FIRE:   66 14:48:48    -1071.755615        0.001964
FIRE:   67 14:48:48    -1071.755615        0.001958
FIRE:   68 14:48:48    -1071.755615        0.001950
FIRE:   69 14:48:48    -1071.755615        0.001941
FIRE:   70 14:48:48    -1071.755615        0.001929
FIRE:   71 14:48:48    -1071.755615        0.001915
FIRE:   72 14:48:48    -1071.755737        0.001898
FIRE:   73 14:48:48    -1071.755737        0.001880
FIRE:   74 14:48:48    -1071.755615        0.001858
FIRE:   75 14:48:48    -1071.755615        0.001835
FIRE:   76 14:48:48    -1071.755615        0.001810
FIRE:   77 14:48:48    -1071.755737        0.001783
FIRE:   78 14:48:48    -1071.755615        0.001753
FIRE:   79 14:48:48    -1071.755615        0.001719
FIRE:   80 14:48:48    -1071.755615        0.001678
FIRE:   81 14:48:49    -1071.755737        0.001627
FIRE:   82 14:48:49    -1071.755615        0.001562
FIRE:   83 14:48:49    -1071.755615        0.001484
FIRE:   84 14:48:49    -1071.755615        0.001392
FIRE:   85 14:48:49    -1071.755615        0.001289
FIRE:   86 14:48:49    -1071.755615        0.001175
FIRE:   87 14:48:49    -1071.755615        0.001044
FIRE:   88 14:48:49    -1071.755615        0.000890
      Step     Time          Energy          fmax
FIRE:    0 14:58:00    -1071.474243        0.785921
FIRE:    1 14:58:00    -1071.517212        0.670309
