      Step     Time          Energy          fmax
FIRE:    0 14:51:37    -1062.261108        0.332270
FIRE:    1 14:51:37    -1062.271484        0.294800
FIRE:    2 14:51:38    -1062.288818        0.224138
FIRE:    3 14:51:38    -1062.307373        0.128290
FIRE:    4 14:51:38    -1062.321167        0.064526
FIRE:    5 14:51:38    -1062.327148        0.083430
FIRE:    6 14:51:38    -1062.327393        0.152490
FIRE:    7 14:51:38    -1062.327881        0.146588
FIRE:    8 14:51:38    -1062.328857        0.135024
FIRE:    9 14:51:38    -1062.330200        0.118270
FIRE:   10 14:51:38    -1062.331665        0.097030
FIRE:   11 14:51:38    -1062.333252        0.072193
FIRE:   12 14:51:38    -1062.334717        0.054891
FIRE:   13 14:51:38    -1062.335938        0.038437
FIRE:   14 14:51:38    -1062.336914        0.020114
FIRE:   15 14:51:38    -1062.337524        0.045056
FIRE:   16 14:51:38    -1062.337769        0.070456
FIRE:   17 14:51:38    -1062.337891        0.087168
FIRE:   18 14:51:38    -1062.337891        0.085890
FIRE:   19 14:51:38    -1062.337891        0.083359
FIRE:   20 14:51:38    -1062.338135        0.079620
FIRE:   21 14:51:38    -1062.338257        0.074733
FIRE:   22 14:51:38    -1062.338501        0.068796
FIRE:   23 14:51:38    -1062.338745        0.061924
FIRE:   24 14:51:38    -1062.338867        0.054246
FIRE:   25 14:51:38    -1062.339111        0.045029
FIRE:   26 14:51:38    -1062.339355        0.034254
FIRE:   27 14:51:38    -1062.339478        0.022120
FIRE:   28 14:51:38    -1062.339600        0.011582
FIRE:   29 14:51:38    -1062.339844        0.013355
FIRE:   30 14:51:38    -1062.339844        0.018798
FIRE:   31 14:51:38    -1062.339966        0.022675
FIRE:   32 14:51:38    -1062.340088        0.024295
FIRE:   33 14:51:38    -1062.340332        0.023049
FIRE:   34 14:51:38    -1062.340576        0.018503
FIRE:   35 14:51:39    -1062.340820        0.010663
FIRE:   36 14:51:39    -1062.340820        0.016193
FIRE:   37 14:51:39    -1062.340820        0.025935
