      Step     Time          Energy          fmax
FIRE:    0 15:06:26    -1054.225708        0.765652
FIRE:    1 15:06:26    -1054.280518        0.639406
FIRE:    2 15:06:26    -1054.361084        0.424812
FIRE:    3 15:06:26    -1054.431885        0.285371
FIRE:    4 15:06:26    -1054.474243        0.218459
FIRE:    5 15:06:26    -1054.493408        0.240944
FIRE:    6 15:06:26    -1054.506348        0.329823
FIRE:    7 15:06:26    -1054.523193        0.344770
FIRE:    8 15:06:26    -1054.545166        0.285599
FIRE:    9 15:06:26    -1054.559570        0.156779
FIRE:   10 15:06:26    -1054.560913        0.152090
FIRE:   11 15:06:26    -1054.563599        0.142880
FIRE:   12 15:06:26    -1054.567139        0.129490
FIRE:   13 15:06:27    -1054.571533        0.112450
FIRE:   14 15:06:27    -1054.575806        0.092506
FIRE:   15 15:06:27    -1054.579834        0.070667
FIRE:   16 15:06:27    -1054.583374        0.048375
FIRE:   17 15:06:27    -1054.586060        0.035237
FIRE:   18 15:06:27    -1054.587402        0.026238
FIRE:   19 15:06:27    -1054.587402        0.034315
FIRE:   20 15:06:27    -1054.587402        0.033657
FIRE:   21 15:06:27    -1054.587646        0.032353
FIRE:   22 15:06:27    -1054.587646        0.030433
FIRE:   23 15:06:27    -1054.587891        0.027937
FIRE:   24 15:06:27    -1054.588135        0.026386
FIRE:   25 15:06:27    -1054.588257        0.026261
FIRE:   26 15:06:27    -1054.588379        0.026118
FIRE:   27 15:06:27    -1054.588745        0.025942
FIRE:   28 15:06:27    -1054.588867        0.025727
FIRE:   29 15:06:27    -1054.589111        0.025471
FIRE:   30 15:06:27    -1054.589355        0.025170
FIRE:   31 15:06:27    -1054.589600        0.024827
FIRE:   32 15:06:27    -1054.589600        0.024451
FIRE:   33 15:06:27    -1054.589844        0.024053
FIRE:   34 15:06:27    -1054.590088        0.023641
FIRE:   35 15:06:27    -1054.590332        0.023218
FIRE:   36 15:06:27    -1054.590576        0.022773
FIRE:   37 15:06:27    -1054.590820        0.022283
FIRE:   38 15:06:27    -1054.591187        0.021697
FIRE:   39 15:06:27    -1054.591431        0.020947
FIRE:   40 15:06:27    -1054.591675        0.019971
FIRE:   41 15:06:27    -1054.592041        0.018754
FIRE:   42 15:06:27    -1054.592407        0.017318
FIRE:   43 15:06:27    -1054.592896        0.015690
FIRE:   44 15:06:27    -1054.593262        0.013898
FIRE:   45 15:06:28    -1054.593750        0.012175
FIRE:   46 15:06:28    -1054.594238        0.010042
FIRE:   47 15:06:28    -1054.594727        0.008063
FIRE:   48 15:06:28    -1054.594971        0.010014
FIRE:   49 15:06:28    -1054.594971        0.007911
FIRE:   50 15:06:28    -1054.595215        0.005829
FIRE:   51 15:06:28    -1054.595093        0.005341
FIRE:   52 15:06:28    -1054.595093        0.006414
FIRE:   53 15:06:28    -1054.595093        0.005889
FIRE:   54 15:06:28    -1054.595093        0.005134
FIRE:   55 15:06:28    -1054.595215        0.005128
FIRE:   56 15:06:28    -1054.595215        0.005116
FIRE:   57 15:06:28    -1054.595215        0.005098
FIRE:   58 15:06:28    -1054.595215        0.005069
FIRE:   59 15:06:28    -1054.595215        0.005027
FIRE:   60 15:06:28    -1054.595215        0.004968
FIRE:   61 15:06:28    -1054.595215        0.004887
FIRE:   62 15:06:28    -1054.595093        0.004782
FIRE:   63 15:06:28    -1054.595215        0.004652
FIRE:   64 15:06:28    -1054.595215        0.004498
FIRE:   65 15:06:28    -1054.595215        0.004323
FIRE:   66 15:06:28    -1054.595215        0.004127
FIRE:   67 15:06:28    -1054.595215        0.003902
FIRE:   68 15:06:28    -1054.595215        0.003636
FIRE:   69 15:06:28    -1054.595215        0.003326
FIRE:   70 15:06:28    -1054.595337        0.002982
FIRE:   71 15:06:28    -1054.595337        0.002628
FIRE:   72 15:06:28    -1054.595337        0.002255
FIRE:   73 15:06:28    -1054.595337        0.001716
FIRE:   74 15:06:28    -1054.595337        0.002708
FIRE:   75 15:06:28    -1054.595459        0.002174
FIRE:   76 15:06:28    -1054.595337        0.001100
FIRE:   77 15:06:28    -1054.595337        0.000792
