      Step     Time          Energy          fmax
FIRE:    0 15:09:21    -1065.233276        0.649002
FIRE:    1 15:09:21    -1065.256104        0.582062
FIRE:    2 15:09:21    -1065.294189        0.459646
FIRE:    3 15:09:21    -1065.335693        0.302657
FIRE:    4 15:09:21    -1065.370117        0.193669
FIRE:    5 15:09:21    -1065.392578        0.142493
FIRE:    6 15:09:21    -1065.405640        0.155545
FIRE:    7 15:09:21    -1065.415039        0.202714
FIRE:    8 15:09:21    -1065.425293        0.209258
FIRE:    9 15:09:21    -1065.434692        0.168926
FIRE:   10 15:09:21    -1065.437622        0.101984
FIRE:   11 15:09:21    -1065.438477        0.099695
FIRE:   12 15:09:21    -1065.440063        0.095183
FIRE:   13 15:09:21    -1065.442261        0.088582
FIRE:   14 15:09:21    -1065.444824        0.080079
FIRE:   15 15:09:21    -1065.447510        0.069920
FIRE:   16 15:09:21    -1065.450073        0.058395
FIRE:   17 15:09:21    -1065.452148        0.045845
FIRE:   18 15:09:21    -1065.453857        0.031269
FIRE:   19 15:09:21    -1065.455078        0.022597
FIRE:   20 15:09:21    -1065.455078        0.021843
FIRE:   21 15:09:21    -1065.455078        0.021522
FIRE:   22 15:09:21    -1065.455078        0.020889
FIRE:   23 15:09:21    -1065.455200        0.019960
FIRE:   24 15:09:21    -1065.455200        0.018765
FIRE:   25 15:09:21    -1065.455200        0.017331
FIRE:   26 15:09:21    -1065.455322        0.016151
FIRE:   27 15:09:21    -1065.455444        0.015404
FIRE:   28 15:09:21    -1065.455444        0.014406
FIRE:   29 15:09:21    -1065.455566        0.013075
FIRE:   30 15:09:21    -1065.455688        0.011310
FIRE:   31 15:09:21    -1065.455688        0.008994
FIRE:   32 15:09:22    -1065.455811        0.007938
FIRE:   33 15:09:22    -1065.455811        0.010062
FIRE:   34 15:09:22    -1065.455811        0.011487
FIRE:   35 15:09:22    -1065.455811        0.011385
FIRE:   36 15:09:22    -1065.455811        0.011184
FIRE:   37 15:09:22    -1065.455811        0.010886
FIRE:   38 15:09:22    -1065.455811        0.010492
FIRE:   39 15:09:22    -1065.455811        0.010012
FIRE:   40 15:09:22    -1065.455811        0.009454
FIRE:   41 15:09:22    -1065.455811        0.008823
FIRE:   42 15:09:22    -1065.455811        0.008054
FIRE:   43 15:09:22    -1065.455811        0.007137
FIRE:   44 15:09:22    -1065.455811        0.006071
FIRE:   45 15:09:22    -1065.455811        0.006333
FIRE:   46 15:09:22    -1065.455933        0.006546
FIRE:   47 15:09:22    -1065.455811        0.006463
FIRE:   48 15:09:22    -1065.455933        0.006033
FIRE:   49 15:09:22    -1065.455811        0.006672
FIRE:   50 15:09:22    -1065.455933        0.007247
FIRE:   51 15:09:22    -1065.455933        0.007231
FIRE:   52 15:09:22    -1065.455933        0.006350
FIRE:   53 15:09:22    -1065.455933        0.004411
FIRE:   54 15:09:22    -1065.456055        0.002381
FIRE:   55 15:09:22    -1065.456055        0.002520
FIRE:   56 15:09:22    -1065.456055        0.003045
FIRE:   57 15:09:22    -1065.456055        0.002713
FIRE:   58 15:09:22    -1065.456055        0.001364
FIRE:   59 15:09:22    -1065.456055        0.001249
FIRE:   60 15:09:22    -1065.456055        0.001134
FIRE:   61 15:09:22    -1065.456055        0.000994
